group,name,syllable,heading_mean,heading_std,heading_min,heading_max,angular_velocity_mean,angular_velocity_std,angular_velocity_min,angular_velocity_max,velocity_px_s_mean,velocity_px_s_std,velocity_px_s_min,velocity_px_s_max,distance_from_origin_mean,distance_from_origin_std,distance_from_origin_min,distance_from_origin_max,velocity_xy_mean,velocity_xy_std,velocity_xy_min,velocity_xy_max,velocity_z_mean,velocity_z_std,velocity_z_min,velocity_z_max,length_mean,length_std,length_min,length_max,height_mean,height_std,height_min,height_max,torso_angle_mean,torso_angle_std,torso_angle_min,torso_angle_max,angle_to_origin_mean,angle_to_origin_std,angle_to_origin_min,angle_to_origin_max,frequency,total_duration,duration
resilient,pre418,6,0.07709445480332829,1.6318004190063906,-3.13409132,3.131826721,-0.059485210157337355,6.884949144712398,-124.7130735,123.2099394,16.440722051482602,7.803669672592193,0.609531538,69.68312213,7.173897692208774,1.6473741767376602,1.432600111,9.948515332,2.2927204510922845,2.3949114877598765,0.097804817,41.95947616,3.511752123662632,3.5247420390706283,0.000330171,35.74216493,2.702905076580938,0.8860945937059197,1.054058436,5.421150253,5.226599894086233,0.7652822141368236,1.351059659,6.143892106,2.1206243378108924,0.7678451695459863,0.065310489,3.133454205,1.3763536908562783,0.6578267782550171,0.000992581,3.10638414,0.054995417048579284,0.05601694915254237,0.5508333333333334
resilient,pre418,7,0.17127712511542792,1.2242892474969143,-3.120595217,3.113837713,0.04223963331024775,0.8877727333660341,-3.965234337,4.515176568,15.672693626979731,7.206150963504281,0.0,77.26183515,6.5358271892224105,1.5462213805975045,2.618320453,9.832882345,1.945149577379155,1.91053539570979,0.011993606,32.09897087,1.9432596710259156,3.807178859694705,0.000406618,40.08448107,3.0886027233322073,1.1374683707036777,0.561129267,6.460753713,3.2936375573074326,1.7506474084377295,0.00438247,6.215369039,2.3040825934200453,0.8576663704898694,0.000818561,3.140393168,1.4516029599600226,0.8886339007286105,0.000184491,3.134765028,0.07882676443629698,0.15050847457627117,1.0325581395348837
resilient,pre418,8,-0.7641291820143885,1.8057117953471153,-3.084523078,3.138727989,-1.2232748153992807,18.0817772529829,-123.4446462,5.366639792,17.38976557656115,7.023360650717454,3.865180072,38.8050003,5.149633552413669,1.575483091118653,1.587810936,8.012814841,6.582288787133094,4.005055137756259,0.244689431,21.61513055,2.7967404813381296,2.9103053874338958,0.031721017,20.66661436,4.693176713582734,0.999545118785762,0.222337833,6.211512297,1.4483216746690648,0.9120779476991142,0.019283001,4.41752589,2.836299192744604,0.3294572431168589,0.352561069,3.141231587,1.586560031230216,0.7191788481946914,0.009157767,3.11886297,0.027497708524289642,0.023559322033898305,0.4633333333333334
resilient,pre418,9,0.19139437729658793,1.3991480312236746,-3.076597965,3.127419662,1.066509299207349,6.542144069202333,-123.8953462,4.768057553,16.078937864530182,6.740443039689588,2.121880282,40.37858997,5.377869554454069,1.218493405099491,2.027210438,8.34753244,5.3408950537952755,3.0439286474069633,0.26076418,14.30680983,2.345997634488189,2.9179459183135212,0.012639906,16.02826792,4.808246242740157,0.8803989943485421,2.377918812,6.683798794,1.013418669480315,0.8643104896856125,0.000159243,4.27204185,2.8539554770629922,0.18394943935253666,2.006178127,3.141048711,1.667489274136483,0.7301701052097188,0.014574478,3.11198345,0.02933088909257562,0.032288135593220336,0.5953125
resilient,pre418,10,-0.43199702124932976,1.8433111304867889,-3.125088442,3.1247756,-0.4966496341635389,15.78760391168582,-124.0335074,5.939700919,15.583333653495979,6.569776933223247,1.465115031,37.42527053,5.9019521238069705,1.5951867053598832,2.121642729,8.693226376,4.413210259860589,2.828210453760185,0.044246624,16.12600861,1.6187141179034852,1.650075578684443,0.012236751,12.07598658,4.482577843134048,0.7396867604876325,2.399727653,6.959804467,1.090198693230563,0.6679194002997785,0.004221469,3.314628466,2.8281089661233243,0.21950905719970829,1.997215263,3.141592495,1.944120952002681,0.6901237471321838,0.031484208,3.132351612,0.027497708524289642,0.031610169491525425,0.6216666666666667
resilient,pre418,11,-0.4735935558729167,1.1674420969262433,-3.103653971,3.112677287,-0.5296230078041667,8.021635883325462,-4.946490771,123.3066029,16.142336266566666,7.045333683929474,1.998702493,40.69943059,5.561790753525,1.3161800726226056,0.444460347,8.85868394,3.9365655841479166,3.1275724330497203,0.071520985,19.35756054,2.539539979072917,2.2870894995574127,0.000563501,13.18677306,3.8754537220520837,0.9737387508201027,1.075946549,6.130540347,2.3086757170437497,1.182858365213374,0.074600471,5.764473141,2.6759006166395833,0.47654707243825,0.018378392,3.138280719,1.6321531017479167,0.7485972056596257,0.014465606,3.132875158,0.032080659945004586,0.04067796610169491,0.6857142857142857
resilient,pre418,12,0.503626010989899,1.6580412192073797,-2.429380924,3.001686379,0.4383134251616162,0.9102744875156409,-1.165316067,3.188031558,16.273987397737375,6.695752457889184,3.850624641,34.34460956,4.89453482340404,1.5337298863196591,1.888769267,7.268666697,2.7511002175555554,2.3406875392280737,0.063506534,12.60420434,3.0071075137979797,2.4230852074420097,0.002453567,13.15871592,3.928987719141414,0.7186814386212904,2.384637811,5.731091985,3.2004283820606063,1.186329450577106,0.278145537,5.771966865,2.772741112676768,0.2500603952934139,2.219804061,3.129080396,0.9663541020505051,0.7445288760118473,0.027639412,3.097024801,0.007332722273143905,0.008389830508474576,0.61875
resilient,pre418,13,-0.3536786998547486,1.5991135049958145,-3.123181885,3.092603736,-0.1152980275307262,16.183790610558315,-5.36598753,124.9476147,17.97322850362011,8.13388838435574,2.398455467,41.95479053,4.915204922798883,1.6193203095279423,0.179176212,8.481550821,10.199669957100559,5.3972204710869285,0.942011666,27.14568604,2.2251348816759777,2.3928208503209616,0.004361551,17.02460756,4.88952009270391,0.9389595000079135,1.94313272,6.51880672,1.165326428329609,0.8044184701287617,0.002533143,3.636640214,2.868874609977653,0.2106006588220642,1.863922308,3.137931176,1.8623784374022347,0.7409886720920759,0.008882816,3.127059118,0.01466544454628781,0.015169491525423729,0.559375
resilient,pre418,14,-0.3957819624011976,1.7629175066583942,-3.099533548,2.867475959,1.00437843697006,1.0459735548874587,-2.28247432,3.629236932,15.208663722784431,6.647521580602146,2.29341209,33.77950687,6.037661402988024,1.664849456354795,2.250568285,9.843369598,4.007794328598803,2.735519805787874,0.224104775,16.70390351,3.204723030988024,2.2872666200369713,0.100773614,13.37524148,3.2168603125269466,1.1049177449279095,0.864090712,6.246425307,3.2300715932754493,1.265111609085056,0.053684935,6.108165389,2.399190834209581,0.7132465029122745,0.026926295,3.125147291,1.8994969215389221,0.6686620113345525,0.083158945,3.087059715,0.01924839596700275,0.014152542372881357,0.39761904761904765
resilient,pre418,15,-1.3879150385789474,1.3242670817850823,-3.01142002,3.042602038,-1.812995728263158,16.57830186289733,-124.3829312,6.595880354,16.284595065894738,6.472592963491525,1.94216778,28.54551654,6.446851878245614,1.3720706436991905,4.147503699,8.153984761,2.2469800285789474,3.416630032979271,0.078881889,24.33098075,1.553224834736842,1.704013625628437,0.069243039,7.342834923,3.6248859779824563,0.7855819117602546,1.542162535,4.662304468,2.202586464859649,1.1657201990194264,0.546546043,5.132679187,2.492864761087719,0.6172556263069884,0.482260875,3.102372579,1.4281132933508773,0.5621035172645326,0.588423818,2.452354392,0.00458295142071494,0.004830508474576271,0.5700000000000001
resilient,pre418,17,-1.096649080957627,0.8772341765779326,-2.972836001,0.943570922,-0.6744930454830509,0.7679089210785396,-2.76226935,0.699026962,16.580204930237286,6.739847921084086,1.108669681,33.40258441,6.003183415076271,1.4623371843470978,1.878304583,8.061396094,2.808325665567797,2.3471236748785,0.343704819,19.66236235,2.926347337847458,2.112536503375782,0.123455177,10.63057778,3.187165984694915,0.8535951537458197,1.556839545,5.15950569,3.727437317338983,1.4414060471859833,0.87383647,6.008292826,2.4753839328644065,0.39990489639042953,1.519623657,3.135842896,1.4050073332288138,0.7959603727287865,0.029641737,3.131359423,0.00916590284142988,0.01,0.5900000000000001
resilient,pre418,18,-0.14077805627118645,1.4390285283532036,-3.125343526,3.139494997,-0.6559905437853107,9.422630202843036,-124.0792942,9.588410508,17.497724056502825,10.057094150823916,1.705794853,74.1496193,4.2560467464067795,1.5645956767130411,0.740513858,7.589017848,4.009647114638418,4.622730223180109,0.235579573,33.22087716,5.206156947627119,6.621708037225988,0.05075772,44.13307059,3.5618896531242936,1.017880182551836,0.495064816,5.434887511,3.5601049090338983,1.3458009942160283,0.026260199,5.815127509,2.6518354572711864,0.5107660395061769,0.223255426,3.133774859,1.0867711052994349,0.8419099052025795,0.007889337,3.050015225,0.01833180568285976,0.015,0.4425
resilient,pre418,23,0.6710924618133334,1.694794027527674,-3.063155981,2.936228735,0.8990789368177777,8.376018091740166,-123.5463495,4.311872308,18.03926139825778,7.043941899764129,3.748926648,37.16702463,4.635071236706667,1.505149831800888,0.321080641,7.752312978,10.63355406908889,4.372418318691595,0.161764161,19.51528135,1.4188321211822221,1.342877469211064,0.002486763,7.104345375,5.81746848012,0.7120366161228857,3.87925158,7.071364473,0.5163263352444444,0.42242237778413455,0.000301677,2.420810825,2.983876125608889,0.11214967372087899,2.602175069,3.139791205,1.5021840973422222,0.6782355602045039,0.010815699,3.089465851,0.01008249312557287,0.019067796610169493,1.0227272727272727
resilient,pre418,24,0.5690204543965517,0.4008067802304812,-1.243528698,1.553431693,-0.03277487596551724,0.8527775615825025,-1.299536294,4.940338245,15.69389553237931,8.494670511566198,4.446518781,65.04896835,8.670068814775862,0.14848168729713032,7.943514113,8.809794584,0.9352841085862069,1.0536408503467414,0.002954251,5.274461681,0.9001373810689655,2.882943818000425,0.003216279,21.90251662,4.419971030396551,0.5958334750718488,0.75542995,5.562673096,0.6076973415689655,0.20454731561816117,0.28502156,1.652730049,2.989295092586207,0.2793066470856456,1.176247678,3.134566921,2.7455004650344828,0.21868057589510773,1.406913118,3.118757172,0.0036663611365719525,0.004915254237288135,0.725
control,pre419,0,0.056365455200811355,1.7307637823420476,-3.14135854,3.140853325,-0.25274952647937793,11.722486450538591,-125.4704055,125.4398176,15.470136706859366,6.824710192200408,1.829454785,43.53360375,6.675215219523327,1.9380640768634687,0.632534761,9.102594498,3.2970490763739013,3.0657501848940014,0.010086117,18.78876126,1.8214416146707235,1.5176140330351755,0.001903433,11.36285107,4.586206614617309,1.0794161042644517,1.906683307,7.669940694,1.2881960197085869,0.8487736172143189,0.000272319,4.349688649,2.8568643691413116,0.2751574175060129,1.482058249,3.141465114,2.086458822964841,0.6848952946775478,0.01187217,3.141239605,0.1638981173864895,0.12533898305084745,0.4996621621621622
control,pre419,1,-0.11031700928009827,1.8116947394717144,-3.121484238,3.135551166,-0.3781580805257985,12.30671509562463,-124.6311809,123.3195205,17.198993621420147,7.222655603426461,1.66050116,43.67861893,6.7128956640073705,1.563742506279393,2.385945017,9.123526883,3.1046693983144964,1.9513805093325693,0.014642321,11.54443644,6.514723892619164,4.594705634034431,0.005804888,17.6632157,3.357194744855037,0.9907370345568108,1.074952168,5.848553073,2.942067791796069,1.5904898781870416,0.150271426,5.662613081,2.4161295395995084,0.6003192592969486,0.083031895,3.136235804,1.647207263850123,0.7803065899434705,0.004738766,3.1364574,0.10299003322259136,0.03449152542372881,0.21881720430107526
control,pre419,2,0.14655019993425605,1.8521933214201822,-3.132966467,3.140864858,-0.11097703459861591,5.269210044378681,-2.686776612,124.5490594,16.53074111735986,6.7103829533919095,1.992382354,38.79924473,7.743167889403114,1.9611095134785308,2.055373417,9.879594914,2.3564346264013842,1.5984555795394466,0.077724748,12.21670393,5.67918231417474,3.2085168333099094,0.004290997,13.13248472,2.6800562531055365,1.087477428249303,0.66618304,6.231823588,4.203853951131488,1.6192341012702356,0.187208586,6.212574996,1.9909733692768166,1.009683124135742,0.000291148,3.13938123,1.4661227307647058,0.869814781633264,0.003476237,3.1249806,0.08194905869324474,0.048983050847457625,0.39054054054054055
control,pre419,3,0.0800684943420398,1.6088307950062348,-3.141357807,3.134733152,0.5340865690199005,7.632935806995583,-2.952847891,124.5282546,17.33241134880597,8.053038070814958,1.103543975,50.19108618,6.15722645345398,2.010294548565354,0.068330423,9.087512481,8.292359539001243,5.059499335252116,0.055406394,22.43860762,1.0416852027711443,1.4227441739931568,0.003160623,13.17561435,5.476438177659205,0.6448823504354049,2.960388163,6.998590856,0.3923421625385572,0.42060244066680885,6.27e-05,3.670666671,2.9781160444390546,0.17334237000702396,2.04148765,3.141489003,1.980158514159204,0.6754127196786222,0.088978466,3.140733799,0.08859357696567,0.06813559322033898,0.5025000000000001
control,pre419,4,-0.5346876380819358,1.3804258506530358,-3.106790472,3.127351793,-0.08904337504264494,4.747019250063217,-124.7388036,122.6649994,15.471421411973646,6.486544033429797,1.51992903,42.3712492,7.364775808229036,1.529423231017257,0.611794024,9.05388662,2.4840541277776715,2.5666648777299166,0.008608953,23.27782743,1.1658739675836127,2.0199972748377024,0.000156312,16.91722173,4.447757194347388,0.7564910791358771,2.15121468,6.764696507,0.6792298831303306,0.5530902940188565,0.000537622,4.246364799,2.7384190677551508,0.318402994872167,1.566569854,3.140876564,2.206988196781505,0.6794378537041412,0.008660943,3.14131492,0.09966777408637874,0.176864406779661,1.1594444444444445
control,pre419,5,-0.2685690830176056,1.7292509939314076,-3.141489051,3.127363065,-0.3327891725228873,13.848204884961236,-125.1247015,124.967751,15.379497976823945,6.721472665863475,1.716441256,40.12814795,5.613690255220071,1.4302662728507185,1.304599373,8.788230345,5.039544817258803,3.4420885963395498,0.029364837,19.03804241,1.9827307910616196,2.4497448863395688,0.000492613,15.66760279,4.550656962992958,0.6315977820552113,2.547836242,5.993100612,1.1579896247394366,0.7732473946319199,0.008748012,4.92710514,2.862819083684859,0.19547096422538493,2.022689426,3.14127271,1.5386247627605634,0.8320736467994794,0.008916056,3.129843313,0.044296788482835,0.04813559322033898,0.71
control,pre419,6,0.03835716461697722,1.6742288670813301,-3.093987047,3.12813744,0.21253729556107662,5.699344038254197,-2.230400463,123.6159336,15.721272901134576,6.705968304050129,1.662883774,36.36518491,7.751545842155279,1.4965707885249901,2.422366718,9.718484363,2.333004138440994,1.4507602364072798,0.077848354,8.504557824,4.500411317405797,3.350491120781107,0.00863842,13.49666837,2.400221741596273,0.826377800193001,0.831607575,5.005009125,5.370347701716357,0.6796012358040421,2.685229137,6.311594934,1.7984483409254657,0.7306448868533408,0.096242143,3.014144143,0.9084588163167702,0.5324327636463954,0.005967456,3.040941297,0.05647840531561462,0.04093220338983051,0.47352941176470587
control,pre419,7,-0.15333227393390614,1.4141814971649391,-3.113851692,3.121415055,0.2400915911731659,6.454964332058552,-125.0147128,125.0752127,15.296242407428286,6.3522082484653986,0.571416205,38.10265468,7.795119632689358,1.644310526324904,2.015306974,9.819531986,1.684776807453404,1.6640825150297662,0.005602567,10.44481712,1.2164651416966292,1.697717413896165,0.000129279,11.32210094,3.0281787648122935,1.274629220802027,0.244186626,6.050258986,2.8677672136497026,2.079019615094712,0.01302704,6.285375464,2.0727195953423663,0.9534879379680479,0.004974428,3.139923439,1.6413776887124918,0.9446404262652759,0.003254683,3.139193048,0.07641196013289037,0.12822033898305085,1.096376811594203
control,pre419,8,0.6636583039340102,2.103660717837466,-3.122751327,3.125413913,-1.8862082957614212,19.683245116656302,-124.3631341,3.09773203,16.79319048371066,6.954741742545363,1.57160956,35.55146553,5.34415542857868,1.532590943662284,1.388924738,8.433634568,6.610796745299493,4.054875771020089,0.504330197,19.6465566,3.2459863984213198,3.2951151476042986,0.023404124,14.13816989,4.795826995309644,0.7215348274981405,1.690151172,6.103504405,1.6056841469543148,0.9656168241478302,0.029913002,4.893608578,2.9458880648629444,0.20139858827617665,1.320555854,3.141098237,1.406451864685279,0.6747888656255794,0.035183737,3.01962974,0.026578073089700997,0.01669491525423729,0.4104166666666667
control,pre419,9,0.7453815946365638,1.8877821089752223,-3.12893384,3.132641238,-0.310222110222467,15.426069610795548,-124.738958,124.2544006,16.188805523151984,7.419289990075233,2.276068385,42.89958167,5.304506063823789,2.0429623199053495,0.610730293,8.880235323,4.945631704920705,4.346302878403298,0.009868352,23.93553113,2.1248990585396474,2.891149837993054,0.003166183,16.21644803,4.669547275942731,0.7018633871762647,2.502053595,6.520111134,1.1753440721938326,0.8792311645878985,0.006230885,4.899057692,2.9140494950638764,0.1799898120813071,2.029333445,3.141132265,1.6579425859273127,0.8069560848633943,0.01798301,3.137892571,0.03986710963455149,0.03847457627118644,0.6305555555555555
control,pre419,10,0.06586583617101449,1.5623046708555497,-3.015079857,3.111100181,1.051791394463768,6.82529348028669,-124.2939491,3.871827826,16.108154919063768,6.87117391849053,2.054842565,40.71284773,6.396536247550724,1.6992656167072173,0.835007179,8.785606887,5.293196584660869,3.4665768427623735,0.013433219,16.93155204,1.7957216896550725,1.9751936257464533,0.000486447,13.05299118,4.6103697682202895,0.6715668463979126,2.770362685,6.375026734,1.275638212631884,0.7389892441254117,0.005411109,4.208411466,2.8451637384028983,0.20316410903316767,2.139342893,3.141129676,1.4603772862173914,0.6366936852552577,0.019824615,3.042738355,0.03211517165005537,0.02923728813559322,0.5948275862068966
control,pre419,11,-0.6742023331339714,1.7693221390175948,-3.094991389,3.111189598,-1.278136368291866,8.66327923393535,-125.3300908,1.048859691,16.609663236669856,6.774439353348279,2.231005714,46.46258727,6.515235056933014,1.6241265773977223,3.45281229,9.051484715,3.710553455401914,3.355330471423528,0.058455365,21.29689181,2.504759728311005,2.573788267602496,0.000638609,12.31955104,4.035320975947369,0.8729411871769999,1.608086565,6.562391347,2.1372831603062203,1.3361030856107012,0.055422078,5.599937035,2.7142274648181814,0.42517372078788856,0.152088108,3.140537425,1.4568108735645935,0.7106632989131498,0.031028794,3.104176144,0.02547065337763012,0.01771186440677966,0.45434782608695656
control,pre419,12,1.9934688433257144,1.5452611565330772,-3.0130774,3.134323657,0.7550359762685713,9.414542074215092,-2.069355274,124.1905953,15.604379584085715,6.653212012106038,2.111413022,38.97293143,5.515049474462857,1.0458841274717396,3.1854382,8.028081195,1.8647815180685714,1.8886708682922766,0.010188414,8.722692998,1.7400147281371428,2.3350376315490795,0.001950757,13.80276815,4.036269279251429,0.6207267047751315,2.015863665,5.290619676,3.002860083822857,0.973787960266476,1.108622701,5.782418824,2.8853764351771427,0.1931504969544089,2.295153764,3.141416885,0.8566343887428572,0.39573601768262495,0.078972751,2.939167369,0.012181616832779624,0.014830508474576272,0.7954545454545454
control,pre419,13,0.8634354074929578,1.6597995412320758,-2.877016377,2.790758906,-0.8304891203943662,1.026167648412776,-2.803184181,1.600983007,15.891014829647888,7.2642780241268765,1.380389519,39.73154111,4.332337265352113,1.740364768914679,1.237125821,7.517929867,8.258797020098593,5.063038899265139,0.467829629,17.95803724,2.014898679929577,1.7558858493209497,0.007898269,5.9741138,5.126258378112676,0.6168252776249239,3.89120161,6.163325363,0.9399763171267607,0.8432177169100679,0.015210634,2.616381837,2.97413919428169,0.10125935713455142,2.681415236,3.140815049,1.7021947155774648,0.6447797397558283,0.209306316,2.713164633,0.006644518272425249,0.0060169491525423726,0.5916666666666667
control,pre419,14,0.39003971587272723,1.5011123574189054,-3.131148117,2.895105206,1.175047314539394,1.0378623534972595,-1.101604269,4.005067315,15.605750161969695,6.575673197866747,2.2350322,35.04940206,7.271367625915152,1.439636140879536,3.473941511,9.612564081,3.262460756212121,2.334711559043373,0.092310003,16.0465638,4.044323025012122,2.934687997920948,0.013687057,12.80056641,3.423705901751515,1.1649330246167295,0.839898369,5.590917654,3.203916887909091,1.6342780635418674,0.314943139,6.053871253,2.380613963248485,0.7824429691297963,0.184743325,3.13899765,1.5607239102969699,0.8081174628112869,0.006895313,3.112577663,0.024363233665559248,0.013983050847457627,0.375
control,pre419,15,0.9775309090192308,2.2550528776902383,-3.133219869,3.135327166,-0.38428601231923065,20.581277605142493,-125.5907291,125.592141,15.667771980226924,6.329911899811235,2.392714228,31.84300408,5.694531512226923,2.484350389652922,0.586064581,7.930335927,1.2551553649,1.2455252818956828,0.025360737,10.01310015,0.7341589342923076,0.9070534852630108,0.00116396,5.046076078,3.831862740926923,0.5906573284399299,2.729285091,5.840413257,2.0795049067692304,0.567540523045604,0.218371521,3.588717237,2.8332756620307693,0.2008809649239949,2.37185944,3.135514853,1.2765185185807693,0.7219132691370325,0.132618675,2.692947445,0.004429678848283499,0.022033898305084745,3.25
control,pre419,17,-0.7111402396756756,1.9162844130103833,-2.387542389,2.561261378,-0.3721624145135135,1.4056614844634825,-2.654225889,1.826106916,15.794910742162163,6.3291660490568455,3.273385074,27.18106996,7.210771112027028,1.0837595832790654,4.956108742,8.182703714,2.5465843238918917,1.647488711478075,0.200927114,5.621150102,3.0273212293513514,2.4090886912171374,0.052545455,8.07316115,2.650956945864865,0.972202266097202,1.50071435,4.614115798,4.269998258864865,1.326777709325934,2.371682616,5.859735542,2.1392108118918918,0.758634341448431,0.932614922,3.089038203,1.2408975845945946,0.6920759642575006,0.470292802,3.005267896,0.004429678848283499,0.003135593220338983,0.4625
control,pre419,18,0.8677355479354839,2.181332964861222,-2.831972565,3.112127984,1.309855715814516,11.228616171352606,-3.684652978,124.7683966,14.875151286516129,6.899345800410891,1.44587076,35.71341208,5.115209270830645,1.36831515130624,3.037986908,8.123046015,2.9475598618387098,2.2561549678468893,0.172350969,10.29129781,2.8929138751370966,2.1941879201759624,0.006358276,9.822465096,4.009840166887097,0.6743155407832618,1.827643178,5.314284721,3.213124449137097,0.9752668869509872,1.321998442,5.948560651,2.7758072247419356,0.20648255875135935,2.008746769,3.117459327,0.873807710967742,0.5837505919793237,0.005460535,1.936748906,0.01107419712070875,0.010508474576271187,0.62
control,pre419,23,-0.08281591488732395,1.9903817510876622,-3.140744644,3.07010123,-1.0409028884647888,17.066550654935796,-125.2978718,4.233588178,17.01802252339906,6.947732074846561,3.328433611,45.88306064,5.796290102126761,1.8696465188348443,0.06504528,8.85663085,8.575937137723004,4.089133521960108,0.131200345,18.79446595,2.043441767197183,2.4136684312957577,0.002579806,14.57698351,5.479429959225352,0.8145717457712435,2.019913002,7.467493571,0.7059306433051643,0.6503633360832262,0.002611029,3.864643207,3.0142906891737087,0.13205263625656957,1.684988621,3.141151229,1.6225154052394366,0.6144604303589535,0.000120851,3.135991079,0.012181616832779624,0.01805084745762712,0.9681818181818181
control,pre419,24,-0.7786601722724665,0.5514572578454947,-2.514286651,1.826227218,0.02016537002294455,0.38978062602557395,-2.11340401,2.418303748,15.13283997696367,6.340217477067623,0.928417952,38.47975739,8.708609550813575,0.3911826896981194,5.899262148,9.129283519,1.0666402067447418,1.1402648343542356,0.010079547,11.120742,0.4966245508776291,0.5418874334223547,0.000699875,9.212327286,4.261834471371892,0.36739042638327507,3.093105959,6.109200938,0.6296510895353729,0.22748635160027555,0.000210684,1.735070814,2.7218512736414917,0.30033658774753996,1.896858796,3.14151488,2.642375372180688,0.26239682417105614,1.88986514,3.1410777,0.036544850498338874,0.08864406779661017,1.5848484848484847
resilient,pre420,0,-0.2722392444455172,1.867608847736178,-3.141238372,3.134738657,0.06382088675172413,9.308174690315502,-125.1294702,125.1326096,15.90998988811793,6.8711737553254935,0.955823052,51.19173209,6.350200182376551,1.7577993019435894,0.239678608,8.921136274,4.100751588913793,3.759499114987629,0.016838102,20.49705727,1.9745578822903447,1.6438002541634873,0.000524759,9.764811457,5.012461474857931,0.9517270703495886,2.342502311,7.693030282,1.2185205970979311,0.9106552735964636,0.001082055,4.735529725,2.918531377446207,0.18862251062290797,2.029154667,3.141358896,2.0756108971668965,0.5748617139688146,0.022411738,3.130879094,0.14703196347031963,0.1228813559322034,0.4503105590062112
resilient,pre420,1,0.014478116150074289,1.8060179652360906,-3.119111292,3.133368396,-0.6209820118261515,8.32527277025621,-124.6910998,3.568823735,17.019396601542347,7.420998708954,0.0,45.76598601,6.123502924687965,1.562765862887017,1.924666546,9.13258845,3.8540620536845234,2.607457559934037,0.123954339,20.37373289,6.3098378048318455,4.293396390939742,0.002139347,16.12986216,3.6976596273789006,0.9332516871511556,1.32438576,6.261018038,3.063536140628529,1.4277412134000407,0.01466711,5.847851521,2.658635130912333,0.40233972459802103,0.364480882,3.140097544,1.7775407814502229,0.6369796101746493,0.022730827,3.132418484,0.108675799086758,0.05703389830508475,0.2827731092436975
resilient,pre420,2,0.0823062789726477,1.7639880049623986,-3.090456264,3.128969289,-0.10553586465973744,9.291263924879821,-125.0089756,125.1315802,16.47780304286324,6.972265414040334,2.137535166,40.10011836,7.358119680410285,1.5970407151081627,1.722051506,9.866142283,2.8132604785645516,2.2189403595201895,0.107335061,17.05637991,5.0982241399026265,3.0040651801464096,0.006335937,14.03241582,3.1975803813161923,1.0810825363371384,1.006853756,6.423005584,3.866798311653173,1.6233198497641923,0.133617442,6.222080056,2.45218849162035,0.8148825642360181,0.010611008,3.140937554,1.8876882520306344,0.7448911175019902,0.000596423,3.141586155,0.10684931506849316,0.07745762711864407,0.3905982905982906
resilient,pre420,3,0.17217112188694267,1.7408048148228856,-3.140877609,3.134444872,-0.18293137623407643,6.14557941589832,-124.4028699,125.0503029,17.487427986429143,7.635921983677178,1.307392894,46.04073826,5.895212517113854,1.8915859265849753,0.259660926,8.937905248,8.449713189494426,5.401880243106438,0.045036092,23.42098455,1.2904579383471337,1.6336150492604629,7.49e-05,13.60891667,5.759702762677548,0.5392276059470508,4.101748308,6.870689668,0.4132654234761146,0.42950898591053016,0.000122799,3.175537356,2.9819724376759553,0.14255030657021042,2.099289797,3.141569024,2.0214392364928346,0.6824883118032671,0.026469596,3.13998116,0.09863013698630137,0.1064406779661017,0.5814814814814815
resilient,pre420,4,-0.2843434691688614,1.6303108372517858,-3.131456922,3.124210483,-0.21083989823857474,7.00449961943527,-125.4993944,124.464574,15.8617435264756,6.788692075433544,1.024454789,44.83531663,6.461716287412858,1.6544668248440224,1.314986632,9.023940152,3.909465293121611,3.7537875115529635,0.029677128,24.82880546,1.5472258205019365,2.254277495413752,0.001738772,15.60647122,5.027527874309063,0.7743490382576892,2.676229605,7.178218479,0.7011613096088304,0.6087319286222355,0.000695605,4.073337538,2.9014111754848955,0.18661345771792343,2.151606592,3.141380597,1.9041726973958173,0.650766851418439,0.001831644,3.140992662,0.07397260273972603,0.10940677966101695,0.7969135802469136
resilient,pre420,5,-0.26993250869553453,1.8240635322305099,-3.139885838,3.141026984,0.24490143090121788,13.812012560615292,-5.072286649,124.9743335,15.997885337228688,6.9629162543555685,1.561878786,41.89006312,5.531347665456021,1.5769856363193975,1.998534821,8.993108771,5.45748347579161,3.550014196809684,0.025093412,20.74192875,2.400677650679296,2.5167838126176636,0.002142468,14.68707587,4.671635522589987,0.6961794204706525,2.116746565,6.396274221,1.238558881443843,0.8202482564912341,0.001657575,4.732325494,2.8403787520013535,0.2256025868810694,1.837867633,3.141368099,1.6023094082083897,0.7902348556475366,0.002863974,3.138840133,0.06575342465753424,0.0626271186440678,0.5131944444444445
resilient,pre420,6,-0.019710529243401758,1.7451717422723787,-3.123978427,3.12113153,0.2857633903098729,7.840982168088091,-124.6752089,124.9598375,15.512663735333334,6.85617478268447,0.790742473,41.93562383,7.644628963844575,1.4516733521389231,2.05405301,9.89191329,2.4575625719266863,1.5567466928111626,0.073868611,10.90258732,3.986011208052786,3.401219611718184,0.005442542,14.27962869,2.6094205597741937,0.7982197119832977,1.156472856,5.094446883,5.340410782297165,0.7256046951363986,2.008129341,6.255000393,1.9952438953646139,0.7634273853548352,0.015904998,3.139392129,1.314772647212121,0.6693238643263668,0.02299361,3.140597973,0.07853881278538813,0.08669491525423728,0.5947674418604652
